wosid
WOS:000799894500014
WOS:000967592600015
WOS:000656658500003
WOS:000759040800001
WOS:A1995UA02700364
WOS:000072616900009
WOS:000078386300297
WOS:000089900500250
WOS:000171692600011
WOS:000172407300005
WOS:000181759500009
WOS:000254586800019
WOS:A1997YD67000001
WOS:000082716100003
WOS:000208907900010
WOS:000221298700003
WOS:000244180000003
WOS:000254539200001
WOS:000260428400002
WOS:000263301100011
WOS:000263121900004
WOS:000266458300037
WOS:000290636900011
WOS:000284558700007
WOS:000284558800001
WOS:000281215800004
WOS:000288059300013
WOS:000303341500002
WOS:000307861600002
WOS:000357929400103
WOS:000383326100008
WOS:000408441200004
WOS:001003091700001
WOS:000299950900009
WOS:000304227000013
WOS:000318314500010
WOS:000358981000006
WOS:000357928900004
WOS:000358625900009
WOS:000377317100009
WOS:000418977900008
WOS:000469157000008
WOS:000652015900005
WOS:000673449300003
WOS:000795909200001
WOS:000344920400001
WOS:000345906500010
WOS:000448499600006
WOS:000727398000001
WOS:001130109600001
WOS:000436511200012
WOS:000538793200008
WOS:000641356700001
WOS:000779793000005
WOS:000836030400001
WOS:000880404300003
WOS:000443229800001
WOS:000546131900003
WOS:000631995800005
WOS:000728441400012
WOS:000935183500001
WOS:000936572000003
WOS:000974894700007
WOS:000240736900009
WOS:000244309000006
WOS:000245608000012
WOS:000245821000008
WOS:000246986500080
WOS:000249744200006
WOS:000250765500015
WOS:000252020200036
WOS:000260271900006
WOS:000287136900001
WOS:000296568600005
WOS:000292919200003
WOS:000300078400024
WOS:000318393800009
WOS:000354593000037
WOS:000412844103328
WOS:000426845100004
WOS:000596204900004
WOS:000648901400012
WOS:000685106100021
WOS:000910920700001
WOS:001196987800002
WOS:001199429100001
WOS:000255093100011
WOS:000262273700005
WOS:000264306900003
WOS:000287527500002
WOS:000341587600003
WOS:000350094400003
WOS:000416618700009
WOS:000460851900009
WOS:000467517200006
WOS:000486622700013
WOS:000725477700003
WOS:000171686500008
WOS:000177522400002
WOS:000226271900006
WOS:000227345900008
WOS:000252323100009
WOS:000265318600001
WOS:000266117200004
WOS:000266117200005
WOS:000302067500007
WOS:000303168000004
WOS:000326555600002
WOS:000326555600001
WOS:000360765700010
WOS:000451282800007
WOS:000482404200002
WOS:000865771400001
WOS:000376779600012
WOS:A1990BT47V00006
WOS:A1990FT84200006
WOS:000073366500002
WOS:000087534400004
WOS:000208907500007
WOS:000236936500001
WOS:000233624300016
WOS:000244328500001
WOS:000239307000001
WOS:000303397200008
WOS:000256370300023
WOS:000277762000011
WOS:000300685000002
WOS:000298045900005
WOS:000303663100004
WOS:000303300500009
WOS:000307127600007
WOS:000330242400002
WOS:000335871800001
WOS:000358095600003
WOS:000358095600001
WOS:000359667300001
WOS:000471161800002
WOS:000368922300002
WOS:000375163200001
WOS:000429384900006
WOS:000434468600101
WOS:000466839600007
WOS:000467424400001
WOS:000928845600001
WOS:A1977DT44100006
WOS:A1978FP44400003
WOS:A1980LP97900002
WOS:A1982NK42500005
WOS:A1982NT90000016
WOS:A1982NT90000002
WOS:A1985ASG6700013
WOS:A1985A108600001
WOS:A1986A839900003
WOS:A1988N151900013
WOS:A1988N848800005
WOS:A1989T926000002
WOS:A1992HR32000001
WOS:A1993LK83400001
WOS:000089791500001
WOS:000180767200004
WOS:000176252800001
WOS:000074049000006
WOS:000073844000004
WOS:000076265000019
WOS:000089081400007
WOS:000089911600003
WOS:000175287700002
WOS:000180059900014
WOS:000222468100013
WOS:000222468100017
WOS:000186169100009
WOS:000184935700009
WOS:000230434100010
WOS:000280131500011
WOS:000266356000003
WOS:000219239600052
WOS:000273921300004
WOS:000300592600018
WOS:000322115800004
WOS:000335616100004
WOS:000343955000028
WOS:000355634400012
WOS:000359446200003
WOS:000373658600001
WOS:000401386700038
WOS:000405974500041
WOS:000414112400012
WOS:000437380400013
WOS:000528101000001
WOS:000541248100007
WOS:000566721400011
WOS:000600839700018
WOS:000655309100022
WOS:000889574400003
WOS:000888233800001
WOS:001063494300001
WOS:001135650700001
WOS:001180090200001
WOS:001181681400001
WOS:000167952100001
WOS:000176965000004
WOS:000181415000012
WOS:000221408500005
WOS:000230374800010
WOS:000233278700001
WOS:000236890600003
WOS:000250545700006
WOS:000225381000006
WOS:000304466200006
WOS:000308941800005
WOS:000314977700001
WOS:000407728400005
WOS:000460310300012
WOS:000572339200007
WOS:000514014700037
WOS:000848080800002
WOS:000230779300010
WOS:000232325900002
WOS:000241949600004
WOS:000212634700005
WOS:000252453700007
WOS:000282103000050
WOS:000254678800001
WOS:000254476100004
WOS:000254576900012
WOS:000287188100011
WOS:000207909800005
WOS:000271504000006
WOS:000267501900007
WOS:000283285700007
WOS:000284616400037
WOS:000291538800001
WOS:000293640300006
WOS:000299954700001
WOS:000299072700008
WOS:000314717000005
WOS:000314983000015
WOS:000330735100005
WOS:000364726500026
WOS:000370172700003
WOS:000371227500019
WOS:000380493500009
WOS:000385148600007
WOS:000605183300004
WOS:000510953800059
WOS:000582798600013
WOS:000617819500004
WOS:000633044400005
WOS:001027290100007
WOS:000075891200014
WOS:000208907800004
WOS:000230235700005
WOS:000237855200041
WOS:000246989400010
WOS:000245608000014
WOS:000247512200006
WOS:000251841500013
WOS:000251188000002
WOS:000251188000003
WOS:000261894900005
WOS:000273630000015
WOS:000263361900020
WOS:000266208900015
WOS:000267175900004
WOS:000271143900011
WOS:000277914900004
WOS:000278679300007
WOS:000289405800002
WOS:000297787700038
WOS:000296972700010
WOS:000300399200004
WOS:000304043500007
WOS:000321827000030
WOS:000322409100005
WOS:000352748000012
WOS:000355526100001
WOS:000358881700003
WOS:000364876100019
WOS:000367863900013
WOS:000399320600002
WOS:000409186800005
WOS:000428415600027
WOS:000456990500007
WOS:000241807600004
WOS:000256380600001
WOS:000442178300005
WOS:000438365200002
WOS:000283902700005
WOS:000292526600008
WOS:000289988800001
WOS:000288260200002
WOS:000445777700003
WOS:000298879800035
WOS:000302960800015
WOS:000310166400003
WOS:000315722700003
WOS:000320120600005
WOS:000327237300002
WOS:000331131600012
WOS:000339901100003
WOS:A1976BA47300017
WOS:A1987H849100002
WOS:A1988Q067100016
WOS:A1989U327400008
WOS:A1989AB68200002
WOS:A1990DE56700008
WOS:A1990DQ48500005
WOS:A1991GC31000012
WOS:A1992BY14S00011
WOS:A1992JH62100004
WOS:A1992JL44300009
WOS:A1992KG38500011
WOS:A1993KK89700008
WOS:A1993MN98800003
WOS:000077360900001
WOS:000076997900002
WOS:000212438500004
WOS:000250403100005
WOS:000253043200008
WOS:000254472800016
WOS:000261130800009
WOS:000265171500005
WOS:000291065200005
WOS:000296459100004
WOS:000302445800011
WOS:000305966300008
WOS:000308821600001
WOS:000331479300008
WOS:000344522700005
WOS:000351525900012
WOS:000382854200011
WOS:000401075800006
WOS:000405997900004
WOS:000407659800007
WOS:000426231000001
WOS:000451289100004
WOS:000559964500006
WOS:000596849900009
WOS:000691743000035
WOS:000709740100002
WOS:000186286100002
WOS:000230806200005
WOS:000236255600003
WOS:000252011200008
WOS:000260230500006
WOS:000259681500003
WOS:000260976800010
WOS:000283207500005
WOS:000289759700004
WOS:000292076300013
WOS:000325674300009
WOS:000330259200010
WOS:000363187800007
WOS:000386412700006
WOS:000403591300010
WOS:000426331300006
WOS:000540755300005
WOS:000677572900005
WOS:000695113700002
WOS:000876047300001
WOS:000957761600010
WOS:001050243500001
WOS:001133656500001
WOS:001175697900001
WOS:000276775300007
WOS:000244492400003
WOS:000245294900002
WOS:000262273600005
WOS:000293425200017
WOS:000297256100004
WOS:000312283300064
WOS:000318553300009
WOS:000319371300002
WOS:000344205800006
WOS:000343345400019
WOS:000355237500005
WOS:000377835700007
WOS:000393011500008
WOS:000408071600007
WOS:000415768600013
WOS:000445988800054
WOS:000463027100007
WOS:000477350600001
WOS:000563478000026
WOS:000568977500007
WOS:000600521700001
WOS:000604146000014
WOS:000667771600002
WOS:000685951700001
WOS:000855717300001
WOS:000940261300001
WOS:000421178100003
WOS:000349590900009
WOS:000362383600003
WOS:000412112000009
WOS:000429512400008
WOS:000439714900013
WOS:000473514700001
WOS:000536040400010
WOS:000801058500006
WOS:001160169300001
WOS:000071803000004
WOS:000075524200002
WOS:000077104400005
WOS:000167925900004
WOS:000170901800006
WOS:000171756900007
WOS:000178065800007
WOS:000178986600006
WOS:000184440300009
WOS:000230722800011
WOS:000232988100003
WOS:000232823400006
WOS:000255181701038
WOS:000243711600017
WOS:000243711600003
WOS:000246079900008
WOS:000249744200027
WOS:000265422600005
WOS:000263434200007
WOS:000267175900002
WOS:000274443900022
WOS:000279973200011
WOS:000279611700007
WOS:000280555100008
WOS:000280261000005
WOS:000280525400006
WOS:000286873200002
WOS:000288309800003
WOS:000288921600008
WOS:000291660900007
WOS:000296545200011
WOS:000318407800021
WOS:000311608300013
WOS:000300708200014
WOS:000300877900036
WOS:000306387300016
WOS:000308860900032
WOS:000309606400007
WOS:000311697500033
WOS:000319833400003
WOS:000355032000006
WOS:000356327000081
WOS:000445151200005
WOS:000362730200034
WOS:000372701300039
WOS:000373309700004
WOS:000390640000018
WOS:000402948100001
WOS:000406987100005
WOS:000173993800003
WOS:000181415000008
WOS:000184110800007
WOS:000187562100001
WOS:000224782900010
WOS:000236665000002
WOS:000526862800010
WOS:000277672300005
WOS:000324310200004
WOS:000338051600008
WOS:000345509300002
WOS:000379436600002
WOS:000396771300002
WOS:000477674000004
WOS:000632038700001
WOS:000746064900003
WOS:000813103900008
WOS:000229360700010
WOS:000245015000001
WOS:000247493600006
WOS:000254502700012
WOS:000261724900011
WOS:000266458300039
WOS:000271254500008
WOS:000287437600008
WOS:000290507700005
WOS:000290961600016
WOS:000300320600021
WOS:000304540500004
WOS:000311634900001
WOS:000317547400004
WOS:000338925900002
WOS:000342223400006
WOS:000350420100003
WOS:000404308300006
WOS:000656206800014
WOS:000745667700011
WOS:001053439500001
WOS:A1992HN66300007
WOS:A1992JP21600001
WOS:A1996VM44100005
WOS:000072430800004
WOS:A1997XD83300006
WOS:A1997XC57800010
WOS:000209883900046
WOS:A1997YB40800001
WOS:000073883800002
WOS:000075239200009
WOS:000084482900001
WOS:000090032800006
WOS:000074701000014
WOS:000079685500002
WOS:000234950100003
WOS:000246579100005
WOS:000252509800002
WOS:000300804900017
WOS:000313997000013
WOS:000334387100004
WOS:000335850400001
WOS:000358811700019
WOS:000359655600002
WOS:000363750100006
WOS:000388742900002
WOS:A1974U649100004
WOS:A1979HJ56800035
WOS:A1980KQ39700025
WOS:A1982ND77400023
WOS:A1982NF28700011
WOS:A1983RG02300016
WOS:A1984TT97700037
WOS:A1985AUS9600039
WOS:A1985ALQ8600012
WOS:A1986C585900045
WOS:A1986C585900046
WOS:A1986C810700034
WOS:A1986F654800010
WOS:A1986F654800011
WOS:A1987G507300007
WOS:A1987J338600013
WOS:A1987H570200022
WOS:A1989T968600015
WOS:A1989U739100041
WOS:A1992KC31100014
WOS:A1993KT84100016
WOS:000458590700011
WOS:A1997XH46100007
WOS:000089478500004
WOS:000167790400006
WOS:000172279700005
WOS:000176380100003
WOS:000226096500008
WOS:000230578200004
WOS:000227254100011
WOS:000249258600005
WOS:000251237300005
WOS:000257152600001
WOS:000274388700007
WOS:000283083600004
WOS:000295017100003
WOS:000315616300003
WOS:000332155400004
WOS:000363728000003
WOS:000367401700004
WOS:000382340300020
WOS:000381117700012
WOS:000423095100013
WOS:000434901600005
WOS:000459637100009
WOS:000472198400008
WOS:001009150000001
WOS:000453448700009
WOS:000254397600019
WOS:000305409500005
WOS:000310565800002
WOS:000317010400009
WOS:000332599000011
WOS:000343330400006
WOS:000355038000001
WOS:000356954300001
WOS:000366302000010
WOS:000372923800004
WOS:000397242100006
WOS:000508263900006
WOS:000493390200005
WOS:000551174500008
WOS:000901531900018
WOS:001137360400001
WOS:A1991BW24A00009
WOS:A1991BW24A00001
WOS:A1991BW18R00002
WOS:A1991BU57W00035
WOS:A1992GZ97800004
WOS:A1992BY28N00015
WOS:A1992GZ97800006
WOS:A1993KY15900002
WOS:A1993KY55500015
WOS:A1993LZ30700004
WOS:A1993MT10600002
WOS:A1995TL46200042
WOS:A1996UV63700013
WOS:A1997XB33300009
WOS:000071791800013
WOS:000082354100002
WOS:000074442200043
WOS:000077512300026
WOS:000173213000008
WOS:000177391400009
WOS:000178115900002
WOS:000185485300007
WOS:000296472500005
WOS:000270448100014
WOS:000243987400005
WOS:000284353200013
WOS:A1978EZ62700012
WOS:A1979GG43200004
WOS:A1979HZ11300004
WOS:000259053000001
WOS:000261204900006
WOS:000286952300004
WOS:000312656100008
WOS:000316640000001
WOS:000326667000017
WOS:000338274800002
WOS:000351839700006
WOS:000370275300003
WOS:000387517800004
WOS:000404098800004
WOS:000430518600004
WOS:000625590600001
WOS:A1977DF80700011
WOS:A1978EU30600003
WOS:A1978EJ91700019
WOS:A1979JT56100004
WOS:A1980JX77700005
WOS:A1981KY00100037
WOS:A1981KY00100004
WOS:A1982PY10800005
WOS:A1983RE18600005
WOS:A1983RR01600001
WOS:A1985AVY6400010
WOS:A1985AVB1800002
WOS:A1986A411900007
WOS:A1986D985900017
WOS:A1988Q152600001
WOS:A1989CB35000005
WOS:A1990DM56800008
WOS:A1990DT62100001
WOS:A1991GX43500005
WOS:A1992HZ63700005
WOS:A1993MH60000008
WOS:A1996VY90800006
WOS:000280330500003
WOS:000209165300039
WOS:000302126500013
WOS:000309434600082
WOS:000314535800003
WOS:000347515300046
WOS:000350662100108
WOS:000359171700003
WOS:000376426400007
WOS:000380028600003
WOS:000398643100011
WOS:000402948100001
WOS:000413884000007
WOS:000423430400039
WOS:000431203100025
WOS:000438479700038
WOS:000496035300002
WOS:000579859100015
WOS:000710566000003
WOS:000716666700018
WOS:000751668100003
WOS:000216848000009
WOS:000249485200014
WOS:000256302300017
WOS:000278293400003
WOS:000289891800004
WOS:000300694600015
WOS:000333382800005
WOS:000339720600011
WOS:000342266300010
WOS:000436529900013
WOS:000695239300007
WOS:001093417600001
WOS:000348715200004
WOS:000393009300003
WOS:000528184800001
WOS:000608161200001
WOS:000635344800003
WOS:001000958100001
WOS:A1964CHK9200006
WOS:A1978FD50600009
WOS:A1981MN23200032
WOS:A1981MN23200052
WOS:A1983QW07300075
WOS:A1984ADJ3500003
WOS:A1984TG74100006
WOS:A1996WD68400104
WOS:000254696000019
WOS:000287571200014
WOS:000288775601144
WOS:000349183700002
WOS:000340320600026
WOS:000338813500017
WOS:000509478706156
WOS:000525055503463
WOS:000569313300023
WOS:A1972N040700010
WOS:A1972N588000013
WOS:A1972O284400105
WOS:A1973S078800004
WOS:A1973Q851400011
WOS:A1973P274300005
WOS:A1974AG20600009
WOS:000347021500013
WOS:000380134800008
WOS:000423001500007
WOS:000439683400013
WOS:000468317400007
WOS:000516887000003
WOS:000566757400006
WOS:000604165900001
WOS:000636079400001
WOS:000685393100001
